,id,model,brand,2G_bands,3G_bands,4G_bands,2g 3g 4g sim,weight_g,SIM,display_resolution (inches),ppi,OS,CPU Cores,CPU Frequency (GHz),internal_memory,RAM,primary_camera,secondary_camera,WLAN,bluetooth,GPS,NFC,radio,USB,battery,accelerometer,proximity,fingerprint,compass,gyro,heart rate,barometer,altimeter,gravity,thermometer,color spectrum,light sensor,sound level meter,humidity,thickness,حدود هزینه تولید
958,959,Galaxy J3 Emerge,Samsung,Yes,Yes,Yes,35,147.0,1,5.0,294,Android,8,1.4,16.0,1.5,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2600,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,8.7,685.7099859437296
959,960,Galaxy C7 Pro,Samsung,Yes,Yes,Yes,40,172.0,2,5.7,386,Android,8,2.2,64.0,4.0,16.0,16.0,Yes,Yes,Yes,Yes,Yes,Yes,3300,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.0,1032.419159203289
960,961,Galaxy A7 (2017),Samsung,Yes,Yes,Yes,35,186.0,1,5.7,386,Android,8,1.9,32.0,3.0,16.0,16.0,Yes,Yes,Yes,Yes,Yes,Yes,3600,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.9,932.3373150031405
961,962,Galaxy A5 (2017),Samsung,Yes,Yes,Yes,35,157.0,1,5.2,424,Android,8,1.9,32.0,3.0,16.0,16.0,Yes,Yes,Yes,Yes,Yes,Yes,3000,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.9,935.9045783787244
962,963,Galaxy A3 (2017),Samsung,Yes,Yes,Yes,35,138.0,1,4.7,312,Android,8,1.6,16.0,2.0,13.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,2350,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.9,795.4799337343721
963,964,Galaxy Grand Prime Plus,Samsung,Yes,Yes,Yes,40,160.0,2,5.0,220,Android,4,1.4,8.0,1.5,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2600,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.9,620.1817208708987
964,965,Galaxy J2 Prime,Samsung,Yes,Yes,Yes,35,160.0,1,5.0,220,Android,4,1.4,8.0,1.5,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2600,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.9,591.7718571068539
965,966,Galaxy C9 Pro,Samsung,Yes,Yes,Yes,40,189.0,2,6.0,367,Android,8,1.95,64.0,6.0,16.0,16.0,Yes,Yes,Yes,Yes,Yes,Yes,4000,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,6.9,1066.353602176625
966,967,Galaxy A8 (2016),Samsung,Yes,Yes,Yes,35,182.0,1,5.7,386,Android,8,1.8,32.0,3.0,16.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,3300,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,7.2,873.9542843824787
967,968,Galaxy On8,Samsung,Yes,Yes,Yes,40,169.0,2,5.5,401,Android,8,1.6,16.0,3.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,3300,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,7.8,833.8898542614794
968,969,Galaxy On7 (2016),Samsung,Yes,Yes,Yes,40,167.0,2,5.5,401,Android,8,2.0,32.0,3.0,13.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3300,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,8.0,863.6575653751498
969,970,Gear S3 frontier LTE,Samsung,Yes,Yes,Yes,35,63.0,1,1.3,278,Tizen,2,1.0,4.0,0.768,0.0,0.0,Yes,Yes,Yes,Yes,No,No,380,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,12.9,530.369502031664
970,971,Galaxy J5 Prime,Samsung,Yes,Yes,Yes,40,143.0,2,5.0,294,Android,4,1.4,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2400,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,8.1,693.7379421391453
971,972,Galaxy J7 Prime,Samsung,Yes,Yes,Yes,35,167.0,1,5.5,401,Android,8,1.6,16.0,3.0,13.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3300,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,8.0,795.1588969483234
972,973,Z2,Samsung,Yes,Yes,Yes,40,127.0,2,4.0,233,Tizen,4,1.5,8.0,1.0,5.0,0.0,Yes,Yes,Yes,No,Yes,Yes,1500,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,10.8,493.1933909405075
973,974,Galaxy Note7 (USA),Samsung,Yes,Yes,Yes,35,169.0,1,5.7,515,Android,4,1.875,64.0,4.0,12.0,5.0,Yes,Yes,Yes,Yes,No,Yes,3500,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,7.9,1026.670122544075
974,975,Galaxy Note7,Samsung,Yes,Yes,Yes,35,169.0,1,5.7,518,Android,8,2.3,64.0,4.0,12.0,5.0,Yes,Yes,Yes,Yes,No,Yes,3500,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,7.9,1068.392504881309
975,976,Galaxy On7 Pro,Samsung,Yes,Yes,Yes,40,172.0,2,5.5,267,Android,4,1.2,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.0,691.9224155165117
976,977,Galaxy On5 Pro,Samsung,Yes,Yes,Yes,40,149.0,2,5.0,294,Android,4,1.3,16.0,2.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2600,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.5,679.8067695625898
977,978,Galaxy J Max,Samsung,Yes,Yes,Yes,40,289.0,2,7.0,216,Android,4,1.5,8.0,1.5,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,4000,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,8.7,632.9831128090032
978,979,Galaxy J2 Pro (2016),Samsung,Yes,Yes,Yes,40,138.0,2,5.0,294,Android,4,1.5,16.0,2.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2600,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.0,697.2963961333332
979,980,Galaxy J2 (2016),Samsung,Yes,Yes,Yes,40,138.0,2,5.0,294,Android,4,1.5,8.0,1.5,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2600,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.0,673.4031127999998
980,981,Galaxy S7 active,Samsung,Yes,Yes,Yes,35,184.8,1,5.1,576,Android,4,1.875,32.0,4.0,12.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,4000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,9.9,985.3359902283706
981,982,Galaxy J3 Pro,Samsung,Yes,Yes,Yes,40,139.0,2,5.0,294,Android,4,1.2,16.0,2.0,8.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2600,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.0,709.3406655207194
982,983,Galaxy C7,Samsung,Yes,Yes,Yes,40,169.0,2,5.7,386,Android,8,2.0,32.0,4.0,16.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,3300,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,6.8,936.8562415951654
983,984,Galaxy C5,Samsung,Yes,Yes,Yes,40,143.0,2,5.2,424,Android,8,1.35,32.0,4.0,16.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,2600,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,6.7,925.5212460392999
984,985,Galaxy A9 Pro (2016),Samsung,Yes,Yes,Yes,35,210.0,1,6.0,367,Android,8,1.6,32.0,4.0,16.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,5000,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,7.9,927.6558040760942
985,986,Galaxy J7 (2016),Samsung,Yes,Yes,Yes,35,170.0,1,5.5,267,Android,8,1.3,16.0,2.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,3300,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,7.8,734.7644905236652
986,987,Galaxy J5 (2016),Samsung,Yes,Yes,Yes,35,159.0,1,5.2,282,Android,4,1.2,16.0,2.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,3100,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.1,697.0599599089836
